lat,lon,datetime
51.9119128,4.4812264,2019-08-29 23:38:02
51.9119678,4.4813089,2019-08-29 23:40:05
51.9119678,4.4813089,2019-08-29 23:42:20
51.9119678,4.4813089,2019-08-29 23:44:26
51.9119678,4.4813089,2019-08-29 23:47:11
51.9119678,4.4813089,2019-08-29 23:49:36
51.9119678,4.4813089,2019-08-29 23:51:37
51.9119678,4.4813089,2019-08-29 23:53:39
51.9119678,4.4813089,2019-08-29 23:55:41
51.9119678,4.4813089,2019-08-30 00:00:01
51.9119678,4.4813089,2019-08-30 00:06:20
51.9119678,4.4813089,2019-08-30 00:12:28
51.9119678,4.4813089,2019-08-30 00:19:05
51.9119678,4.4813089,2019-08-30 00:27:27
51.9119678,4.4813089,2019-08-30 00:31:19
51.9119678,4.4813089,2019-08-30 00:32:00
51.9119678,4.4813089,2019-08-30 01:29:54
51.9119678,4.4813089,2019-08-30 01:31:00
51.9119678,4.4813089,2019-08-30 03:15:04
51.9119678,4.4813089,2019-08-30 03:15:05
51.9118576,4.4813474,2019-08-30 03:15:21
51.9118576,4.4813474,2019-08-30 03:16:16
51.9118576,4.4813474,2019-08-30 03:17:29
51.9118576,4.4813474,2019-08-30 03:23:28
51.9118576,4.4813474,2019-08-30 03:25:43
51.9118576,4.4813474,2019-08-30 03:27:59
51.9118576,4.4813474,2019-08-30 03:33:03
51.9118576,4.4813474,2019-08-30 03:42:27
51.9118576,4.4813474,2019-08-30 03:47:29
51.9120661,4.4814478,2019-08-30 03:50:20
51.9118576,4.4813474,2019-08-30 03:52:31
51.9118576,4.4813474,2019-08-30 03:58:10
51.9118576,4.4813474,2019-08-30 04:04:03
51.9118576,4.4813474,2019-08-30 04:09:04
51.9118576,4.4813474,2019-08-30 04:15:06
51.9118576,4.4813474,2019-08-30 04:23:03
51.9118576,4.4813474,2019-08-30 04:24:20
51.9118576,4.4813474,2019-08-30 04:25:06
51.9118576,4.4813474,2019-08-30 05:21:13
51.9118576,4.4813474,2019-08-30 05:21:15
51.9118576,4.4813474,2019-08-30 05:33:27
51.9118576,4.4813474,2019-08-30 07:09:47
51.9118576,4.4813474,2019-08-30 07:10:56
51.9118576,4.4813474,2019-08-30 07:11:47
51.9119088,4.4813148,2019-08-30 07:22:26
51.9119088,4.4813148,2019-08-30 07:24:37
51.9119088,4.4813148,2019-08-30 07:26:43
51.9119088,4.4813148,2019-08-30 07:29:04
51.9119088,4.4813148,2019-08-30 07:31:34
51.9119088,4.4813148,2019-08-30 07:33:36
51.9119088,4.4813148,2019-08-30 07:35:38
51.9119088,4.4813148,2019-08-30 07:38:52
51.9119088,4.4813148,2019-08-30 07:40:00
51.9119088,4.4813148,2019-08-30 07:42:25
51.9119088,4.4813148,2019-08-30 07:45:35
51.9119088,4.4813148,2019-08-30 07:48:05
51.9119088,4.4813148,2019-08-30 07:50:52
51.9119088,4.4813148,2019-08-30 07:53:13
51.9119088,4.4813148,2019-08-30 07:55:41
51.9119088,4.4813148,2019-08-30 07:57:33
51.9119088,4.4813148,2019-08-30 08:00:09
51.9119088,4.4813148,2019-08-30 08:02:11
51.9119088,4.4813148,2019-08-30 08:04:45
51.9119088,4.4813148,2019-08-30 08:07:05
51.9119088,4.4813148,2019-08-30 08:09:50
51.9119088,4.4813148,2019-08-30 08:12:00
51.9119088,4.4813148,2019-08-30 08:14:03
51.9119088,4.4813148,2019-08-30 08:16:20
51.9119088,4.4813148,2019-08-30 08:19:02
51.9119088,4.4813148,2019-08-30 08:21:47
51.9119088,4.4813148,2019-08-30 08:24:03
51.9119088,4.4813148,2019-08-30 08:26:05
51.9119088,4.4813148,2019-08-30 08:29:02
51.9119088,4.4813148,2019-08-30 08:31:22
51.9119088,4.4813148,2019-08-30 08:34:02
51.9119088,4.4813148,2019-08-30 08:36:05
51.9119088,4.4813148,2019-08-30 08:39:02
51.9119088,4.4813148,2019-08-30 08:40:41
51.9119088,4.4813148,2019-08-30 08:43:52
51.9119088,4.4813148,2019-08-30 08:49:04
51.9119088,4.4813148,2019-08-30 08:51:50
51.9119088,4.4813148,2019-08-30 08:54:03
51.9119088,4.4813148,2019-08-30 08:57:49
51.9119088,4.4813148,2019-08-30 09:04:02
51.9119088,4.4813148,2019-08-30 09:06:17
51.9119088,4.4813148,2019-08-30 09:09:04
51.9119088,4.4813148,2019-08-30 09:11:50
51.9119088,4.4813148,2019-08-30 09:14:02
51.9119088,4.4813148,2019-08-30 09:16:12
51.9120202,4.4813643,2019-08-30 09:16:33
51.9120202,4.4813643,2019-08-30 09:19:03
51.9120202,4.4813643,2019-08-30 09:21:03
51.9120202,4.4813643,2019-08-30 09:23:32
51.912216,4.4814258,2019-08-30 09:23:47
51.9116948,4.4813707,2019-08-30 09:26:06
51.9120202,4.4813643,2019-08-30 09:26:14
51.9120658,4.4814547,2019-08-30 09:28:07
51.9120202,4.4813643,2019-08-30 09:28:47
51.9120202,4.4813643,2019-08-30 09:29:12
51.9120202,4.4813643,2019-08-30 09:29:35
51.9117418,4.4813823,2019-08-30 09:30:16
51.9120202,4.4813643,2019-08-30 09:31:35
51.9119108,4.4814371,2019-08-30 09:32:24
51.9120202,4.4813643,2019-08-30 09:33:35
51.9118667,4.4813727,2019-08-30 09:34:32
51.9120202,4.4813643,2019-08-30 09:35:54
51.9118667,4.4813727,2019-08-30 09:36:51
51.9120202,4.4813643,2019-08-30 09:38:30
51.9120202,4.4813643,2019-08-30 09:40:31
51.9120202,4.4813643,2019-08-30 09:42:31
51.9118667,4.4813727,2019-08-30 09:42:45
51.9118667,4.4813727,2019-08-30 09:45:00
51.9120202,4.4813643,2019-08-30 09:45:12
51.9120202,4.4813643,2019-08-30 09:49:02
51.9120202,4.4813643,2019-08-30 09:52:31
51.9120202,4.4813643,2019-08-30 09:54:39
51.9120202,4.4813643,2019-08-30 09:57:52
51.9120202,4.4813643,2019-08-30 10:00:03
51.9120202,4.4813643,2019-08-30 10:02:05
51.9223327,4.4727914,2019-08-30 10:04:55
51.9118192,4.4815059,2019-08-30 10:14:29
51.9118192,4.4815059,2019-08-30 10:16:38
51.9118192,4.4815059,2019-08-30 10:18:38
51.9119115,4.4814743,2019-08-30 10:19:30
51.9120333,4.4814187,2019-08-30 10:20:27
51.9119488,4.4814671,2019-08-30 10:22:49
51.9118667,4.4813727,2019-08-30 10:23:00
51.9119488,4.4814671,2019-08-30 10:23:26
51.9119488,4.4814671,2019-08-30 10:23:55
51.9120435,4.4814157,2019-08-30 10:26:09
51.9120435,4.4814157,2019-08-30 10:28:16
51.9119542,4.4811978,2019-08-30 10:28:47
51.9119542,4.4811978,2019-08-30 10:29:02
51.9119542,4.4811978,2019-08-30 10:30:10
51.9119482,4.4811768,2019-08-30 10:32:22
51.9119482,4.4811768,2019-08-30 10:35:00
51.9118667,4.4813727,2019-08-30 10:36:20
51.9119482,4.4811768,2019-08-30 10:37:05
51.9119482,4.4811768,2019-08-30 10:38:14
51.9119482,4.4811768,2019-08-30 10:41:01
51.9119482,4.4811768,2019-08-30 10:43:02
51.9119482,4.4811768,2019-08-30 10:45:35
51.9119482,4.4811768,2019-08-30 10:49:03
51.9119482,4.4811768,2019-08-30 10:51:36
51.9119482,4.4811768,2019-08-30 10:54:02
51.9119482,4.4811768,2019-08-30 10:56:14
51.9119482,4.4811768,2019-08-30 10:59:04
51.9119482,4.4811768,2019-08-30 11:01:13
51.9119482,4.4811768,2019-08-30 11:01:54
51.9118667,4.4813727,2019-08-30 11:01:57
51.9119482,4.4811768,2019-08-30 11:03:13
51.9116699,4.4814049,2019-08-30 11:03:51
51.9119482,4.4811768,2019-08-30 11:05:13
51.9116699,4.4814049,2019-08-30 11:05:59
51.9119482,4.4811768,2019-08-30 11:07:19
51.9116699,4.4814049,2019-08-30 11:08:21
51.9119482,4.4811768,2019-08-30 11:09:22
51.9116699,4.4814049,2019-08-30 11:10:44
51.9119482,4.4811768,2019-08-30 11:11:24
51.9119482,4.4811768,2019-08-30 11:12:25
51.9116699,4.4814049,2019-08-30 11:13:10
51.9119482,4.4811768,2019-08-30 11:14:02
51.9116699,4.4814049,2019-08-30 11:14:37
51.9116699,4.4814049,2019-08-30 11:15:38
51.9119482,4.4811768,2019-08-30 11:17:25
51.9119482,4.4811768,2019-08-30 11:20:51
51.9116699,4.4814049,2019-08-30 11:22:26
51.9119482,4.4811768,2019-08-30 11:24:28
51.9116699,4.4814049,2019-08-30 11:24:55
51.9119482,4.4811768,2019-08-30 11:26:46
51.9116699,4.4814049,2019-08-30 11:27:04
51.9119482,4.4811768,2019-08-30 11:29:13
51.9116699,4.4814049,2019-08-30 11:29:52
51.9119482,4.4811768,2019-08-30 11:31:14
51.9116699,4.4814049,2019-08-30 11:32:32
51.9116699,4.4814049,2019-08-30 11:35:00
51.9120265,4.4814441,2019-08-30 11:35:17
51.9119482,4.4811768,2019-08-30 11:36:45
51.9120265,4.4814441,2019-08-30 11:37:49
51.9119482,4.4811768,2019-08-30 11:38:51
51.9119482,4.4811768,2019-08-30 11:40:05
51.9118372,4.481348,2019-08-30 11:40:18
51.9119482,4.4811768,2019-08-30 11:40:39
51.9113945,4.4812837,2019-08-30 11:42:32
51.9119482,4.4811768,2019-08-30 11:42:46
51.911341,4.4806576,2019-08-30 11:44:34
51.9113347,4.4806754,2019-08-30 11:44:47
51.9109119,4.4770373,2019-08-30 11:46:35
51.9116644,4.4814854,2019-08-30 11:47:03
51.9116644,4.4814854,2019-08-30 11:47:44
51.9102913,4.4846466,2019-08-30 11:48:44
51.9099775,4.4841901,2019-08-30 11:49:49
51.9102913,4.4846466,2019-08-30 11:50:59
51.9111593,4.4813488,2019-08-30 11:51:53
51.9110416,4.4823331,2019-08-30 11:53:07
51.911616,4.4812885,2019-08-30 11:54:01
51.916691,4.4730999,2019-08-30 11:55:22
51.9115633,4.4815519,2019-08-30 11:56:03
51.9111177,4.4809027,2019-08-30 11:57:07
51.9112779,4.481229,2019-08-30 11:57:25
51.9124716,4.4820623,2019-08-30 11:59:13
51.9124112,4.4817196,2019-08-30 11:59:27
51.9123829,4.4819734,2019-08-30 11:59:37
51.9158324,4.4818585,2019-08-30 12:01:35
51.915946,4.4818661,2019-08-30 12:01:39
51.917618,4.4810863,2019-08-30 12:03:02
51.9179054,4.4811434,2019-08-30 12:03:43
51.9178656,4.481059,2019-08-30 12:03:51
51.9230417,4.4787811,2019-08-30 12:05:58
51.9229047,4.4785744,2019-08-30 12:05:58
51.92076,4.4769649,2019-08-30 12:08:01
51.920723,4.4766459,2019-08-30 12:08:07
51.9229223,4.4733865,2019-08-30 12:10:02
51.9231383,4.4730459,2019-08-30 12:10:15
51.9246819,4.4727334,2019-08-30 12:12:03
51.9242066,4.4710312,2019-08-30 12:12:28
51.9246788,4.4728934,2019-08-30 12:13:34
51.9246788,4.4728934,2019-08-30 12:14:00
51.9246256,4.4727899,2019-08-30 12:14:04
51.9242894,4.4701473,2019-08-30 12:16:06
51.9244505,4.4698554,2019-08-30 12:16:15
51.9244663,4.4701477,2019-08-30 12:18:06
51.9244926,4.470245,2019-08-30 12:18:30
51.9242775,4.4703119,2019-08-30 12:20:16
51.9244068,4.4700836,2019-08-30 12:20:36
51.9243699,4.470198,2019-08-30 12:22:37
51.9244068,4.4700836,2019-08-30 12:24:45
51.9244068,4.4700836,2019-08-30 12:26:53
51.9244072,4.4719514,2019-08-30 12:28:06
51.9247024,4.4729514,2019-08-30 12:28:46
51.9242066,4.4710312,2019-08-30 12:29:02
51.9250177,4.4741734,2019-08-30 12:30:47
51.9247737,4.4744195,2019-08-30 12:31:10
51.9240858,4.4776875,2019-08-30 12:32:50
51.9245772,4.4770993,2019-08-30 12:33:18
51.9261934,4.4835103,2019-08-30 12:34:57
51.9269311,4.4853252,2019-08-30 12:35:27
51.9283424,4.4902147,2019-08-30 12:37:03
51.9285456,4.4923774,2019-08-30 12:37:35
51.9286108,4.4964361,2019-08-30 12:39:04
51.9288638,4.4985608,2019-08-30 12:39:45
51.9318995,4.5006801,2019-08-30 12:41:05
51.9330904,4.5031307,2019-08-30 12:41:54
51.9344558,4.5010444,2019-08-30 12:43:11
51.936062,4.4987232,2019-08-30 12:44:02
51.9368829,4.4995063,2019-08-30 12:44:54
51.9374796,4.5012281,2019-08-30 12:45:23
51.9381381,4.5013349,2019-08-30 12:45:31
51.9371041,4.502386,2019-08-30 12:45:54
51.9374796,4.5012281,2019-08-30 12:47:24
51.9368538,4.5050236,2019-08-30 12:48:02
51.9398742,4.5075417,2019-08-30 12:49:26
51.9398742,4.5075417,2019-08-30 12:50:08
51.9319696,4.5153658,2019-08-30 12:51:26
51.9398742,4.5075417,2019-08-30 12:52:16
51.9319696,4.5153658,2019-08-30 12:53:28
51.9398742,4.5075417,2019-08-30 12:54:31
51.9319696,4.5153658,2019-08-30 12:55:29
51.9256129,4.4997102,2019-08-30 12:56:39
51.9319696,4.5153658,2019-08-30 12:57:31
51.9445885,4.5145739,2019-08-30 12:58:14
51.9319696,4.5153658,2019-08-30 12:59:32
51.926981,4.5072427,2019-08-30 13:00:23
51.9317273,4.5092208,2019-08-30 13:01:34
51.926981,4.5072427,2019-08-30 13:02:38
51.9317273,4.5092208,2019-08-30 13:03:34
51.926981,4.5072427,2019-08-30 13:04:46
51.9317273,4.5092208,2019-08-30 13:05:35
51.9293312,4.4976823,2019-08-30 13:07:01
51.9319696,4.5153658,2019-08-30 13:07:36
51.9317273,4.5092208,2019-08-30 13:09:09
51.9319696,4.5153658,2019-08-30 13:09:37
51.9314425,4.5089722,2019-08-30 13:11:25
51.9319696,4.5153658,2019-08-30 13:11:39
51.9314425,4.5089722,2019-08-30 13:13:29
51.9319696,4.5153658,2019-08-30 13:13:40
51.9319696,4.5153658,2019-08-30 13:15:41
51.933081,4.5122962,2019-08-30 13:15:45
51.9327069,4.5062774,2019-08-30 13:17:43
51.9314425,4.5089722,2019-08-30 13:17:54
51.9314425,4.5089722,2019-08-30 13:19:46
51.933081,4.5122962,2019-08-30 13:20:02
51.9314425,4.5089722,2019-08-30 13:21:48
51.9314425,4.5089722,2019-08-30 13:23:50
51.9319696,4.5153658,2019-08-30 13:25:51
51.9317273,4.5092208,2019-08-30 13:27:54
51.9317273,4.5092208,2019-08-30 13:30:20
51.933081,4.5122962,2019-08-30 13:32:26
51.933081,4.5122962,2019-08-30 13:34:31
51.933081,4.5122962,2019-08-30 13:36:58
51.9327069,4.5062774,2019-08-30 13:38:10
51.933081,4.5122962,2019-08-30 13:39:39
51.9319696,4.5153658,2019-08-30 13:40:09
51.9314425,4.5089722,2019-08-30 13:42:11
51.9327069,4.5062774,2019-08-30 13:44:09
51.9327069,4.5062774,2019-08-30 13:44:12
51.9275823,4.4915014,2019-08-30 13:46:11
51.9409049,4.5156004,2019-08-30 13:46:24
51.9319696,4.5153658,2019-08-30 13:48:13
51.933081,4.5122962,2019-08-30 13:48:32
51.9387384,4.5246907,2019-08-30 13:50:16
51.9387617,4.5245442,2019-08-30 13:50:47
51.9387297,4.5243163,2019-08-30 13:52:17
51.9387552,4.5245557,2019-08-30 13:52:49
51.9387616,4.5245342,2019-08-30 13:54:20
51.9387617,4.5245442,2019-08-30 13:55:04
51.9387559,4.5245428,2019-08-30 13:56:22
51.9387617,4.5245442,2019-08-30 13:57:13
51.9387623,4.5245326,2019-08-30 13:58:25
51.9387617,4.5245442,2019-08-30 13:59:22
51.9387533,4.5245466,2019-08-30 14:00:31
51.9387513,4.5245731,2019-08-30 14:01:37
51.9387617,4.5245442,2019-08-30 14:02:25
51.9387444,4.5245436,2019-08-30 14:02:28
51.9386725,4.5245059,2019-08-30 14:04:35
51.9387567,4.5245454,2019-08-30 14:04:40
51.9386572,4.5245248,2019-08-30 14:06:37
51.9387559,4.5245469,2019-08-30 14:06:48
51.9386771,4.5244171,2019-08-30 14:08:45
51.9387546,4.5245485,2019-08-30 14:08:57
51.9387654,4.5245322,2019-08-30 14:11:06
51.9387062,4.5244878,2019-08-30 14:13:08
51.9387617,4.5245442,2019-08-30 14:15:16
51.9387617,4.5245442,2019-08-30 14:17:31
51.9387355,4.524433,2019-08-30 14:18:47
51.9387617,4.5245442,2019-08-30 14:19:39
51.9387355,4.524433,2019-08-30 14:21:02
51.9387617,4.5245442,2019-08-30 14:21:54
51.9387355,4.524433,2019-08-30 14:23:33
51.9387527,4.5245505,2019-08-30 14:23:57
51.9387355,4.524433,2019-08-30 14:25:51
51.9387136,4.5245212,2019-08-30 14:26:06
51.9387355,4.524433,2019-08-30 14:28:00
51.9387617,4.5245442,2019-08-30 14:28:21
51.9387355,4.524433,2019-08-30 14:30:00
51.9387617,4.5245442,2019-08-30 14:30:30
51.9387355,4.524433,2019-08-30 14:32:01
51.9387617,4.5245442,2019-08-30 14:32:34
51.9387609,4.5245498,2019-08-30 14:34:49
51.9387355,4.524433,2019-08-30 14:35:14
51.9387355,4.524433,2019-08-30 14:37:46
51.9387355,4.524433,2019-08-30 14:39:46
51.93873,4.5245433,2019-08-30 14:40:17
51.9387355,4.524433,2019-08-30 14:41:46
51.9387439,4.5243866,2019-08-30 14:42:20
51.9387765,4.5245015,2019-08-30 14:42:37
51.9387772,4.5244577,2019-08-30 14:42:52
51.9387785,4.5244531,2019-08-30 14:43:08
51.9387768,4.5244555,2019-08-30 14:43:23
51.9387639,4.5244678,2019-08-30 14:43:38
51.9387136,4.5244921,2019-08-30 14:45:49
51.9387467,4.524535,2019-08-30 14:56:20
51.9387547,4.5245479,2019-08-30 14:56:44
51.9387352,4.5244343,2019-08-30 15:03:14
51.9387161,4.5244923,2019-08-30 15:04:53
51.9387818,4.5245205,2019-08-30 15:05:15
51.9387541,4.524549,2019-08-30 15:07:08
51.9387665,4.5244675,2019-08-30 15:15:09
51.9387343,4.5244631,2019-08-30 15:23:07
51.9387453,4.524452,2019-08-30 15:23:25
51.9386651,4.5243835,2019-08-30 15:23:41
51.9387302,4.5244499,2019-08-30 15:23:57
51.9387487,4.5244633,2019-08-30 15:24:12
51.9387439,4.5244601,2019-08-30 15:24:28
51.9387114,4.5245149,2019-08-30 15:29:20
51.9387781,4.5245844,2019-08-30 15:31:55
51.9387781,4.5245844,2019-08-30 15:32:37
51.9388486,4.5245015,2019-08-30 15:32:42
51.9389682,4.5244086,2019-08-30 15:33:03
51.9388719,4.5244093,2019-08-30 15:34:42
51.9388558,4.5244639,2019-08-30 15:34:50
51.9387716,4.5244199,2019-08-30 15:35:17
51.9387617,4.5245442,2019-08-30 15:37:06
51.9386682,4.5245812,2019-08-30 15:37:18
51.9387617,4.5245442,2019-08-30 15:39:08
51.9386682,4.5245812,2019-08-30 15:39:18
51.9415324,4.5165154,2019-08-30 15:41:09
51.9395171,4.5344792,2019-08-30 15:41:20
51.9327747,4.528907,2019-08-30 15:43:17
51.9395171,4.5344792,2019-08-30 15:43:21
51.9324639,4.5369852,2019-08-30 15:45:18
51.9237274,4.5302441,2019-08-30 15:45:22
51.9262028,4.5282423,2019-08-30 15:46:26
51.9249678,4.5294378,2019-08-30 15:47:26
51.923573,4.5298065,2019-08-30 15:48:28
51.9226815,4.5271153,2019-08-30 15:49:35
51.9216543,4.5260507,2019-08-30 15:50:29
51.9173356,4.5255762,2019-08-30 15:51:43
51.9184885,4.5242993,2019-08-30 15:52:12
51.9172779,4.5175842,2019-08-30 15:53:51
51.9169408,4.517832,2019-08-30 15:54:12
51.9180747,4.5189132,2019-08-30 15:55:59
51.917466,4.5178671,2019-08-30 15:56:14
51.9174522,4.5178802,2019-08-30 15:58:14
51.917625,4.5174568,2019-08-30 15:58:16
51.9182698,4.5178408,2019-08-30 16:00:16
51.9177093,4.5177663,2019-08-30 16:00:17
51.9182698,4.5178408,2019-08-30 16:00:34
51.9182698,4.5178408,2019-08-30 16:01:54
51.9173938,4.515432,2019-08-30 16:04:09
51.917488,4.5176517,2019-08-30 16:04:29
51.9175449,4.5174554,2019-08-30 16:06:18
51.9182143,4.5166432,2019-08-30 16:06:41
51.9205627,4.5113655,2019-08-30 16:08:34
51.9307965,4.505972,2019-08-30 16:08:42
51.9307965,4.505972,2019-08-30 16:10:43
51.9224274,4.5034153,2019-08-30 16:10:43
51.92265,4.4967563,2019-08-30 16:12:46
51.9226032,4.4973091,2019-08-30 16:12:51
51.9221491,4.4959687,2019-08-30 16:14:04
51.9212521,4.4925864,2019-08-30 16:15:06
51.9205261,4.4911759,2019-08-30 16:16:06
51.9202756,4.4896474,2019-08-30 16:17:15
51.9202858,4.4887877,2019-08-30 16:18:07
51.9209427,4.4889897,2019-08-30 16:19:30
51.9201242,4.4896596,2019-08-30 16:20:08
51.9185838,4.4913566,2019-08-30 16:21:39
51.918731,4.4915247,2019-08-30 16:22:09
51.9158309,4.4956891,2019-08-30 16:23:52
51.9162383,4.496711,2019-08-30 16:24:04
51.9125171,4.4983326,2019-08-30 16:25:53
51.913123,4.4974073,2019-08-30 16:26:05
51.911901,4.4986983,2019-08-30 16:28:08
51.9127413,4.4980968,2019-08-30 16:28:13
51.9131816,4.4972114,2019-08-30 16:30:15
51.913586,4.49722,2019-08-30 16:30:17
51.9135443,4.4971673,2019-08-30 16:32:17
51.9137566,4.4972399,2019-08-30 16:32:32
51.9136352,4.4972245,2019-08-30 16:34:20
51.9132529,4.4967974,2019-08-30 16:34:40
51.9134205,4.4970529,2019-08-30 16:36:20
51.9134714,4.4970888,2019-08-30 16:36:48
51.9131021,4.4976505,2019-08-30 16:38:24
51.912042,4.4987148,2019-08-30 16:38:55
51.9101111,4.4972454,2019-08-30 16:40:26
51.9109308,4.4969564,2019-08-30 16:41:00
51.9104662,4.4967116,2019-08-30 16:42:28
51.9105541,4.4978427,2019-08-30 16:43:08
51.9100949,4.4958808,2019-08-30 16:44:19
51.9088727,4.4949258,2019-08-30 16:45:11
51.9090502,4.4952635,2019-08-30 16:46:21
51.9088727,4.4949258,2019-08-30 16:47:15
51.907135,4.4899805,2019-08-30 16:48:27
51.9023072,4.4943111,2019-08-30 16:49:30
51.905622,4.4872748,2019-08-30 16:50:28
51.9061885,4.4880412,2019-08-30 16:51:38
51.9053919,4.4868351,2019-08-30 16:52:29
51.9027458,4.4740982,2019-08-30 16:53:54
51.9054208,4.4868717,2019-08-30 16:55:01
51.9065329,4.4876912,2019-08-30 16:56:00
51.9065329,4.4876912,2019-08-30 16:58:26
51.9065329,4.4876912,2019-08-30 17:00:49
51.905358,4.4869025,2019-08-30 17:02:15
51.905299,4.4869183,2019-08-30 17:03:16
51.9052984,4.4869204,2019-08-30 17:04:17
51.9052974,4.4869161,2019-08-30 17:05:37
51.9051871,4.4868137,2019-08-30 17:06:20
51.9052007,4.4868243,2019-08-30 17:07:51
51.9052027,4.4868432,2019-08-30 17:08:21
51.9052728,4.4866516,2019-08-30 17:09:58
51.9052673,4.4867245,2019-08-30 17:10:22
51.9052885,4.4865756,2019-08-30 17:12:13
51.9052284,4.4865682,2019-08-30 17:12:24
51.9052244,4.4866211,2019-08-30 17:14:21
51.9051996,4.4866039,2019-08-30 17:14:30
51.9051936,4.4866147,2019-08-30 17:16:23
51.9051947,4.4866151,2019-08-30 17:16:36
51.905195,4.4866155,2019-08-30 17:17:39
51.9051947,4.4866141,2019-08-30 17:18:23
51.9051853,4.4866275,2019-08-30 17:18:31
51.9051488,4.4865612,2019-08-30 17:20:27
51.905186,4.4865349,2019-08-30 17:20:46
51.9051928,4.4866121,2019-08-30 17:21:32
51.9051297,4.4865537,2019-08-30 17:22:39
51.9051413,4.4866286,2019-08-30 17:22:55
51.9050796,4.4866566,2019-08-30 17:24:40
51.9051318,4.486657,2019-08-30 17:25:03
51.9050796,4.4866459,2019-08-30 17:25:06
51.9051116,4.4866974,2019-08-30 17:26:35
51.9050279,4.4865923,2019-08-30 17:26:47
51.9051498,4.4866173,2019-08-30 17:28:05
51.905078,4.4865778,2019-08-30 17:29:00
51.9050996,4.4866355,2019-08-30 17:29:51
51.9050898,4.4866199,2019-08-30 17:31:08
51.9052089,4.4866211,2019-08-30 17:31:57
51.9051612,4.4866279,2019-08-30 17:32:32
51.9051743,4.4867302,2019-08-30 17:33:23
51.9051776,4.48681,2019-08-30 17:34:49
51.9053076,4.4871235,2019-08-30 17:35:37
51.9053327,4.4872205,2019-08-30 17:36:50
51.9053317,4.4872107,2019-08-30 17:37:46
51.905179,4.486813,2019-08-30 17:38:53
51.9050694,4.4865287,2019-08-30 17:39:42
51.905108,4.4865002,2019-08-30 17:40:02
51.9050853,4.4864913,2019-08-30 17:49:49
51.9050749,4.4866087,2019-08-30 17:57:21
51.9050628,4.4867428,2019-08-30 17:57:34
51.9051019,4.4866827,2019-08-30 17:58:23
51.9050691,4.4865858,2019-08-30 18:00:30
51.9051238,4.4867061,2019-08-30 18:01:00
51.9052889,4.486909,2019-08-30 18:02:32
51.9053083,4.4869954,2019-08-30 18:03:27
51.9053552,4.486889,2019-08-30 18:04:39
51.9052973,4.4869136,2019-08-30 18:04:57
51.9053476,4.4868959,2019-08-30 18:05:48
51.9053065,4.4870038,2019-08-30 18:07:07
51.9052977,4.4869143,2019-08-30 18:07:49
51.905294,4.4869168,2019-08-30 18:09:08
51.9052985,4.4869179,2019-08-30 18:10:03
51.9052445,4.4861692,2019-08-30 18:11:09
51.9059791,4.4876276,2019-08-30 18:12:12
51.9058785,4.4883734,2019-08-30 18:13:10
51.9059019,4.4885956,2019-08-30 18:14:20
51.9062897,4.4888764,2019-08-30 18:15:16
51.9069194,4.4886743,2019-08-30 18:17:18
51.9070602,4.4884761,2019-08-30 18:18:43
51.9069984,4.4885963,2019-08-30 18:19:19
51.9067643,4.4886774,2019-08-30 18:20:43
51.9068072,4.4885814,2019-08-30 18:21:22
51.9065856,4.4890385,2019-08-30 18:22:58
51.9063775,4.4889513,2019-08-30 18:23:23
51.9054216,4.4870371,2019-08-30 18:25:01
51.9057065,4.4875333,2019-08-30 18:25:24
51.9056906,4.4872712,2019-08-30 18:27:06
51.9056841,4.4873422,2019-08-30 18:27:28
51.9072144,4.4901086,2019-08-30 18:29:08
51.9074068,4.4904216,2019-08-30 18:29:30
51.9116788,4.4818409,2019-08-30 18:31:14
51.9119554,4.4821053,2019-08-30 18:31:31
51.9157976,4.4817872,2019-08-30 18:33:20
51.9161227,4.4818344,2019-08-30 18:33:33
51.9194633,4.4802611,2019-08-30 18:35:26
51.91978,4.4799665,2019-08-30 18:35:34
51.9245877,4.4773064,2019-08-30 18:37:28
51.9245887,4.4780839,2019-08-30 18:37:35
51.9252843,4.4773376,2019-08-30 18:39:34
51.9253702,4.477349,2019-08-30 18:39:38
51.9268942,4.4779199,2019-08-30 18:41:41
51.925208,4.4810201,2019-08-30 18:41:41
51.925384,4.4770876,2019-08-30 18:43:40
51.9264893,4.4797331,2019-08-30 18:43:41
51.9257028,4.4806597,2019-08-30 18:45:41
51.9255405,4.4804999,2019-08-30 18:45:41
51.9266214,4.4798264,2019-08-30 18:47:43
51.9270435,4.4799684,2019-08-30 18:47:47
51.926474,4.4802213,2019-08-30 18:49:44
51.9263624,4.4800641,2019-08-30 18:49:53
51.9247568,4.4797524,2019-08-30 18:51:45
51.9248742,4.4798412,2019-08-30 18:51:54
51.9253792,4.4797771,2019-08-30 18:53:52
51.9250047,4.4788223,2019-08-30 18:53:54
51.9256694,4.4767719,2019-08-30 18:55:54
51.9257402,4.4768765,2019-08-30 18:56:01
51.9253191,4.475668,2019-08-30 18:57:54
51.925431,4.4765864,2019-08-30 18:58:02
51.9256087,4.4763286,2019-08-30 18:59:54
51.9256536,4.4762114,2019-08-30 19:00:04
51.9255437,4.4762455,2019-08-30 19:01:55
51.925671,4.4763751,2019-08-30 19:02:06
51.9255394,4.4762756,2019-08-30 19:03:25
51.925537,4.4762069,2019-08-30 19:04:00
51.9255478,4.4762655,2019-08-30 19:04:08
